Time,Campaign ID,Age group,Channel Name,Spending,Number of Views,Number of Leads
Mar-21,Mar2021_3,35-44,Facebook ads,0.31,98,483
Mar-21,Mar2021_3,35-44,LinkedIn,0.24,132,604
Mar-21,Mar2021_3,35-44,Newspaper ads,0.18,83,725
Mar-21,Mar2021_3,35-44,Influencer,0.29,110,120
Mar-21,Mar2021_3,35-44,Sponsored search ads,0.24,94,967
Mar-21,Mar2021_3,35-44,Google banner ads,0.26,70,120
Mar-21,Mar2021_3,55-64,Radio ads,0.15,44,120
Mar-21,Mar2021_3,55-64,TikTok ads,0.25,150,1572
Mar-21,Mar2021_3,55-64,TV ads,0.17,113,362
Mar-21,Mar2021_3,55-64,Facebook ads,0.24,139,1088
Mar-21,Mar2021_3,55-64,LinkedIn,0.19,56,241
Mar-21,Mar2021_3,55-64,Newspaper ads,0.14,56,120
Mar-21,Mar2021_3,55-64,Influencer,0.22,63,0
Mar-21,Mar2021_3,55-64,Sponsored search ads,0.19,130,604
Mar-21,Mar2021_3,55-64,Google banner ads,0.2,104,362
Mar-21,Mar2021_3,65 and above,Radio ads,0.14,47,120
Mar-21,Mar2021_3,65 and above,TikTok ads,0.23,79,725
Mar-21,Mar2021_3,65 and above,TV ads,0.15,110,604
Mar-21,Mar2021_3,65 and above,Facebook ads,0.21,145,846
Mar-21,Mar2021_3,65 and above,LinkedIn,0.17,82,483
Mar-21,Mar2021_3,65 and above,Newspaper ads,0.12,83,846
Mar-21,Mar2021_3,65 and above,Influencer,0.2,127,1330
Mar-21,Mar2021_3,65 and above,Sponsored search ads,0.17,99,967
Mar-21,Mar2021_3,65 and above,Google banner ads,0.18,99,846
Mar-21,Mar2021_4,65 and above,Instagram Ads,0.35,217,846
Mar-21,Mar2021_4,65 and above,TV ads,0.27,141,120
Mar-21,Mar2021_4,65 and above,Email,0.19,99,120
Mar-21,Mar2021_4,65 and above,Google banner ads,0.32,237,1572
Mar-21,Mar2021_4,65 and above,Sponsored search ads,0.3,91,362
Mar-21,Mar2021_4,65 and above,LinkedIn,0.3,83,483
Mar-21,Mar2021_4,65 and above,Facebook ads,0.38,121,725
Mar-21,Mar2021_4,65 and above,Radio ads,0.24,100,846
Mar-21,Mar2021_4,65 and above,TikTok ads,0.4,204,2056
Mar-21,Mar2021_4,45-54,Instagram Ads,0.43,318,3628
Mar-21,Mar2021_4,45-54,TV ads,0.33,129,1209
Mar-21,Mar2021_4,45-54,Email,0.23,111,604
Mar-21,Mar2021_4,45-54,Google banner ads,0.39,278,725
Mar-21,Mar2021_4,45-54,Sponsored search ads,0.36,182,1330
Mar-21,Mar2021_4,45-54,LinkedIn,0.36,105,1088
Mar-21,Mar2021_4,45-54,Facebook ads,0.46,193,1572
Mar-21,Mar2021_4,45-54,Radio ads,0.3,218,1935
Mar-21,Mar2021_4,45-54,TikTok ads,0.49,353,604
Mar-21,Mar2021_4,18-24,Instagram Ads,0.58,298,2177
Mar-21,Mar2021_4,18-24,TV ads,0.45,275,604
Mar-21,Mar2021_4,18-24,Email,0.31,187,483
Mar-21,Mar2021_4,18-24,Google banner ads,0.54,157,967
Mar-21,Mar2021_4,18-24,Sponsored search ads,0.49,280,3145
Mar-21,Mar2021_4,18-24,LinkedIn,0.49,305,2298
Mar-21,Mar2021_4,18-24,Facebook ads,0.63,231,604
Mar-21,Mar2021_4,18-24,Radio ads,0.4,230,725
Mar-21,Mar2021_4,18-24,TikTok ads,0.67,419,967
Mar-21,Mar2021_4,35-44,Instagram Ads,0.5,219,2056
Mar-21,Mar2021_4,35-44,TV ads,0.39,267,1209
Mar-21,Mar2021_4,35-44,Email,0.27,99,1088
Mar-21,Mar2021_4,35-44,Google banner ads,0.47,303,3024
Mar-21,Mar2021_4,35-44,Sponsored search ads,0.43,159,846
Mar-21,Mar2021_4,35-44,LinkedIn,0.43,125,241
Mar-21,Mar2021_4,35-44,Facebook ads,0.54,202,846
Mar-21,Mar2021_4,35-44,Radio ads,0.35,270,1451
Mar-21,Mar2021_4,35-44,TikTok ads,0.58,360,3870
Mar-21,Mar2021_4,25-34,Instagram Ads,0.54,209,483
Mar-21,Mar2021_4,25-34,TV ads,0.42,160,1693
Mar-21,Mar2021_4,25-34,Email,0.29,176,967
Mar-21,Mar2021_4,25-34,Google banner ads,0.5,342,1209
Mar-21,Mar2021_4,25-34,Sponsored search ads,0.46,175,1209
Mar-21,Mar2021_4,25-34,LinkedIn,0.46,306,1209
Mar-21,Mar2021_4,25-34,Facebook ads,0.59,214,1330
Mar-21,Mar2021_4,25-34,Radio ads,0.38,123,1088
Mar-21,Mar2021_4,25-34,TikTok ads,0.63,349,2298
Mar-21,Mar2021_5,45-54,Sponsored search ads,0.09,33,120
Mar-21,Mar2021_5,45-54,TikTok ads,0.12,82,725
Mar-21,Mar2021_5,45-54,Instagram Ads,0.1,53,483
Mar-21,Mar2021_5,45-54,Newspaper ads,0.06,48,241
Mar-21,Mar2021_5,45-54,TV ads,0.08,61,120
Mar-21,Mar2021_5,45-54,LinkedIn,0.09,66,604
Mar-21,Mar2021_5,18-24,Sponsored search ads,0.12,43,120
Mar-21,Mar2021_5,18-24,TikTok ads,0.16,102,241
Mar-21,Mar2021_5,18-24,Instagram Ads,0.14,80,483
Mar-21,Mar2021_5,18-24,Newspaper ads,0.09,35,120
Mar-21,Mar2021_5,18-24,TV ads,0.11,57,241
Mar-21,Mar2021_5,18-24,LinkedIn,0.12,42,362
Mar-21,Mar2021_6,35-44,TikTok ads,0.42,235,2540
Mar-21,Mar2021_6,35-44,Email,0.2,130,362
Mar-21,Mar2021_6,35-44,Google banner ads,0.34,227,725
Mar-21,Mar2021_6,35-44,Instagram Ads,0.37,177,1209
Mar-21,Mar2021_6,45-54,TikTok ads,0.36,226,604
Mar-21,Mar2021_6,45-54,Email,0.17,50,483
Mar-21,Mar2021_6,45-54,Google banner ads,0.29,197,1330
Mar-21,Mar2021_6,45-54,Instagram Ads,0.31,187,1572
Mar-21,Mar2021_6,18-24,TikTok ads,0.49,248,967
Mar-21,Mar2021_6,18-24,Email,0.23,116,1330
Mar-21,Mar2021_6,18-24,Google banner ads,0.39,272,1693
Mar-21,Mar2021_6,18-24,Instagram Ads,0.42,159,1693
Mar-21,Mar2021_6,25-34,TikTok ads,0.46,270,1451
Mar-21,Mar2021_6,25-34,Email,0.21,67,604
Mar-21,Mar2021_6,25-34,Google banner ads,0.37,155,1209
Mar-21,Mar2021_6,25-34,Instagram Ads,0.4,219,1814
Mar-21,Mar2021_6,55-64,TikTok ads,0.33,175,1330
Mar-21,Mar2021_6,55-64,Email,0.15,45,362
Mar-21,Mar2021_6,55-64,Google banner ads,0.26,94,483
Mar-21,Mar2021_6,55-64,Instagram Ads,0.28,148,1209
Mar-21,Mar2021_6,65 and above,TikTok ads,0.3,189,1572
Mar-21,Mar2021_6,65 and above,Email,0.14,42,120
Mar-21,Mar2021_6,65 and above,Google banner ads,0.24,95,483
Mar-21,Mar2021_6,65 and above,Instagram Ads,0.25,151,483
Mar-21,Mar2021_7,65 and above,TV ads,0.26,70,483
Mar-21,Mar2021_7,65 and above,Google banner ads,0.31,136,604
Mar-21,Mar2021_7,65 and above,Instagram Ads,0.34,184,846
Mar-21,Mar2021_7,65 and above,Radio ads,0.23,91,967
Mar-21,Mar2021_7,65 and above,Email,0.18,50,241
Mar-21,Mar2021_7,65 and above,Facebook ads,0.36,190,1088
Mar-21,Mar2021_7,35-44,TV ads,0.37,224,241
Mar-21,Mar2021_7,35-44,Google banner ads,0.45,323,2056
Mar-21,Mar2021_7,35-44,Instagram Ads,0.49,266,1572
Mar-21,Mar2021_7,35-44,Radio ads,0.34,165,483
Mar-21,Mar2021_7,35-44,Email,0.26,136,725
Mar-21,Mar2021_7,35-44,Facebook ads,0.53,263,241
Mar-21,Mar2021_7,25-34,TV ads,0.4,132,1209
Mar-21,Mar2021_7,25-34,Google banner ads,0.48,230,2056
Mar-21,Mar2021_7,25-34,Instagram Ads,0.53,182,1572
Mar-21,Mar2021_7,25-34,Radio ads,0.36,148,1209
Mar-21,Mar2021_7,25-34,Email,0.28,85,362
Mar-21,Mar2021_7,25-34,Facebook ads,0.57,181,1451
Mar-22,Mar2022_1,45-54,Sponsored search ads,0.55,204,343
Mar-22,Mar2022_1,45-54,TikTok ads,0.75,530,1990
Mar-22,Mar2022_1,45-54,Influencer,0.65,253,205
Mar-22,Mar2022_1,18-24,Sponsored search ads,0.75,399,2059
Mar-22,Mar2022_1,18-24,TikTok ads,1.02,480,1029
Mar-22,Mar2022_1,18-24,Influencer,0.88,438,2883
Mar-22,Mar2022_1,65 and above,Sponsored search ads,0.45,229,480
Mar-22,Mar2022_1,65 and above,TikTok ads,0.61,361,1990
Mar-22,Mar2022_1,65 and above,Influencer,0.53,153,617
Mar-22,Mar2022_1,35-44,Sponsored search ads,0.65,479,961
Mar-22,Mar2022_1,35-44,TikTok ads,0.88,695,2952
Mar-22,Mar2022_1,35-44,Influencer,0.77,430,2814
Mar-22,Mar2022_2,35-44,Email,0.05,32,0
Mar-22,Mar2022_2,35-44,Google banner ads,0.09,29,137
Mar-22,Mar2022_2,35-44,Influencer,0.1,29,68
Mar-22,Mar2022_2,35-44,Radio ads,0.07,52,137
Mar-22,Mar2022_2,35-44,Newspaper ads,0.06,38,68
Mar-22,Mar2022_2,35-44,LinkedIn,0.08,34,68
Mar-22,Mar2022_2,35-44,Sponsored search ads,0.08,51,274
Mar-22,Mar2022_2,65 and above,Email,0.04,21,0
Mar-22,Mar2022_2,65 and above,Google banner ads,0.06,29,0
Mar-22,Mar2022_2,65 and above,Influencer,0.07,27,68
Mar-22,Mar2022_2,65 and above,Radio ads,0.05,20,0
Mar-22,Mar2022_2,65 and above,Newspaper ads,0.04,33,137
Mar-22,Mar2022_2,65 and above,LinkedIn,0.06,23,0
Mar-22,Mar2022_2,65 and above,Sponsored search ads,0.06,40,205
Mar-22,Mar2022_2,25-34,Email,0.06,36,68
Mar-22,Mar2022_2,25-34,Google banner ads,0.1,66,411
Mar-22,Mar2022_2,25-34,Influencer,0.1,38,205
Mar-22,Mar2022_2,25-34,Radio ads,0.07,53,137
Mar-22,Mar2022_2,25-34,Newspaper ads,0.06,27,68
Mar-22,Mar2022_2,25-34,LinkedIn,0.09,37,0
Mar-22,Mar2022_2,25-34,Sponsored search ads,0.09,70,205
Mar-22,Mar2022_2,45-54,Email,0.04,23,0
Mar-22,Mar2022_2,45-54,Google banner ads,0.08,41,205
Mar-22,Mar2022_2,45-54,Influencer,0.08,33,68
Mar-22,Mar2022_2,45-54,Radio ads,0.06,21,0
Mar-22,Mar2022_2,45-54,Newspaper ads,0.05,37,68
Mar-22,Mar2022_2,45-54,LinkedIn,0.07,20,68
Mar-22,Mar2022_2,45-54,Sponsored search ads,0.07,41,68
Mar-22,Mar2022_2,18-24,Email,0.06,37,0
Mar-22,Mar2022_2,18-24,Google banner ads,0.1,47,68
Mar-22,Mar2022_2,18-24,Influencer,0.11,44,68
Mar-22,Mar2022_2,18-24,Radio ads,0.08,42,0
Mar-22,Mar2022_2,18-24,Newspaper ads,0.07,22,68
Mar-22,Mar2022_2,18-24,LinkedIn,0.09,46,68
Mar-22,Mar2022_2,18-24,Sponsored search ads,0.09,38,137
Mar-22,Mar2022_2,55-64,Email,0.04,12,0
Mar-22,Mar2022_2,55-64,Google banner ads,0.07,32,137
Mar-22,Mar2022_2,55-64,Influencer,0.07,52,205
Mar-22,Mar2022_2,55-64,Radio ads,0.05,25,68
Mar-22,Mar2022_2,55-64,Newspaper ads,0.05,28,68
Mar-22,Mar2022_2,55-64,LinkedIn,0.06,47,274
Mar-22,Mar2022_2,55-64,Sponsored search ads,0.06,28,137
Mar-22,Mar2022_3,25-34,Google banner ads,0.18,58,68
Mar-22,Mar2022_3,25-34,Facebook ads,0.21,101,274
Mar-22,Mar2022_3,25-34,Influencer,0.19,155,686
Mar-22,Mar2022_3,25-34,Radio ads,0.13,39,68
Mar-22,Mar2022_3,25-34,TikTok ads,0.22,136,686
Mar-22,Mar2022_3,25-34,Instagram Ads,0.19,93,549
Mar-22,Mar2022_3,25-34,LinkedIn,0.16,128,549
Mar-22,Mar2022_3,35-44,Google banner ads,0.16,96,480
Mar-22,Mar2022_3,35-44,Facebook ads,0.19,135,205
Mar-22,Mar2022_3,35-44,Influencer,0.18,96,274
Mar-22,Mar2022_3,35-44,Radio ads,0.12,97,68
Mar-22,Mar2022_3,35-44,TikTok ads,0.2,163,686
Mar-22,Mar2022_3,35-44,Instagram Ads,0.18,77,411
Mar-22,Mar2022_3,35-44,LinkedIn,0.15,45,68
Mar-22,Mar2022_4,55-64,Influencer,0.18,58,343
Mar-22,Mar2022_4,55-64,TikTok ads,0.2,149,617
Mar-22,Mar2022_4,55-64,Email,0.1,66,343
Mar-22,Mar2022_4,55-64,Radio ads,0.12,78,137
Mar-22,Mar2022_4,55-64,Facebook ads,0.19,128,480
Mar-22,Mar2022_4,55-64,Sponsored search ads,0.15,101,343
Mar-22,Mar2022_4,55-64,Google banner ads,0.16,131,549
Mar-22,Mar2022_4,55-64,TV ads,0.14,80,411
Mar-22,Mar2022_4,55-64,LinkedIn,0.15,72,137
Mar-22,Mar2022_4,35-44,Influencer,0.23,127,480
Mar-22,Mar2022_4,35-44,TikTok ads,0.26,105,480
Mar-22,Mar2022_4,35-44,Email,0.12,89,343
Mar-22,Mar2022_4,35-44,Radio ads,0.16,89,205
Mar-22,Mar2022_4,35-44,Facebook ads,0.25,192,961
Mar-22,Mar2022_4,35-44,Sponsored search ads,0.19,105,480
Mar-22,Mar2022_4,35-44,Google banner ads,0.21,98,68
Mar-22,Mar2022_4,35-44,TV ads,0.18,68,68
Mar-22,Mar2022_4,35-44,LinkedIn,0.19,108,480
Mar-22,Mar2022_4,45-54,Influencer,0.19,94,343
Mar-22,Mar2022_4,45-54,TikTok ads,0.22,72,343
Mar-22,Mar2022_4,45-54,Email,0.1,30,137
Mar-22,Mar2022_4,45-54,Radio ads,0.13,69,68
Mar-22,Mar2022_4,45-54,Facebook ads,0.21,118,617
Mar-22,Mar2022_4,45-54,Sponsored search ads,0.16,83,205
Mar-22,Mar2022_4,45-54,Google banner ads,0.18,63,274
Mar-22,Mar2022_4,45-54,TV ads,0.15,109,411
Mar-22,Mar2022_4,45-54,LinkedIn,0.16,60,274
Mar-22,Mar2022_4,18-24,Influencer,0.26,77,411
Mar-22,Mar2022_4,18-24,TikTok ads,0.31,240,1029
Mar-22,Mar2022_4,18-24,Email,0.14,108,68
Mar-22,Mar2022_4,18-24,Radio ads,0.18,73,137
Mar-22,Mar2022_4,18-24,Facebook ads,0.29,200,686
Mar-22,Mar2022_4,18-24,Sponsored search ads,0.22,105,137
Mar-22,Mar2022_4,18-24,Google banner ads,0.24,177,137
Mar-22,Mar2022_4,18-24,TV ads,0.2,94,137
Mar-22,Mar2022_4,18-24,LinkedIn,0.22,77,68
Mar-22,Mar2022_4,25-34,Influencer,0.25,135,411
Mar-22,Mar2022_4,25-34,TikTok ads,0.29,160,823
Mar-22,Mar2022_4,25-34,Email,0.13,102,137
Mar-22,Mar2022_4,25-34,Radio ads,0.17,55,137
Mar-22,Mar2022_4,25-34,Facebook ads,0.27,154,137
Mar-22,Mar2022_4,25-34,Sponsored search ads,0.21,140,549
Mar-22,Mar2022_4,25-34,Google banner ads,0.23,157,411
Mar-22,Mar2022_4,25-34,TV ads,0.19,94,480
Mar-22,Mar2022_4,25-34,LinkedIn,0.21,88,205
Mar-22,Mar2022_5,35-44,Instagram Ads,0.14,61,343
Mar-22,Mar2022_5,35-44,TikTok ads,0.16,74,411
Mar-22,Mar2022_5,35-44,LinkedIn,0.12,77,274
Mar-22,Mar2022_5,35-44,Sponsored search ads,0.12,66,68
Mar-22,Mar2022_5,35-44,Influencer,0.14,47,205
Mar-22,Mar2022_5,35-44,Newspaper ads,0.08,63,274
Mar-22,Mar2022_5,35-44,Facebook ads,0.15,117,686
Mar-22,Mar2022_5,35-44,Radio ads,0.1,68,411
Mar-22,Mar2022_5,35-44,Google banner ads,0.13,47,205
Mar-22,Mar2022_5,35-44,Email,0.07,52,68
Mar-22,Mar2022_5,35-44,TV ads,0.11,83,0
Mar-22,Mar2022_5,45-54,Instagram Ads,0.12,60,0
Mar-22,Mar2022_5,45-54,TikTok ads,0.14,76,205
Mar-22,Mar2022_5,45-54,LinkedIn,0.1,61,274
Mar-22,Mar2022_5,45-54,Sponsored search ads,0.1,69,343
Mar-22,Mar2022_5,45-54,Influencer,0.12,39,68
Mar-22,Mar2022_5,45-54,Newspaper ads,0.07,52,205
Mar-22,Mar2022_5,45-54,Facebook ads,0.13,82,137
Mar-22,Mar2022_5,45-54,Radio ads,0.08,37,205
Mar-22,Mar2022_5,45-54,Google banner ads,0.11,81,137
Mar-22,Mar2022_5,45-54,Email,0.06,36,68
Mar-22,Mar2022_5,45-54,TV ads,0.09,47,137
Mar-22,Mar2022_5,65 and above,Instagram Ads,0.1,60,343
Mar-22,Mar2022_5,65 and above,TikTok ads,0.11,84,480
Mar-22,Mar2022_5,65 and above,LinkedIn,0.08,54,0
Mar-22,Mar2022_5,65 and above,Sponsored search ads,0.08,42,137
Mar-22,Mar2022_5,65 and above,Influencer,0.1,71,411
Mar-22,Mar2022_5,65 and above,Newspaper ads,0.06,31,68
Mar-22,Mar2022_5,65 and above,Facebook ads,0.1,48,137
Mar-22,Mar2022_5,65 and above,Radio ads,0.07,28,137
Mar-22,Mar2022_5,65 and above,Google banner ads,0.09,45,274
Mar-22,Mar2022_5,65 and above,Email,0.05,17,0
Mar-22,Mar2022_5,65 and above,TV ads,0.07,41,205
Mar-22,Mar2022_5,55-64,Instagram Ads,0.11,50,274
Mar-22,Mar2022_5,55-64,TikTok ads,0.12,63,343
Mar-22,Mar2022_5,55-64,LinkedIn,0.09,38,68
Mar-22,Mar2022_5,55-64,Sponsored search ads,0.09,39,68
Mar-22,Mar2022_5,55-64,Influencer,0.11,54,137
Mar-22,Mar2022_5,55-64,Newspaper ads,0.07,46,205
Mar-22,Mar2022_5,55-64,Facebook ads,0.12,54,343
Mar-22,Mar2022_5,55-64,Radio ads,0.07,60,343
Mar-22,Mar2022_5,55-64,Google banner ads,0.1,59,137
Mar-22,Mar2022_5,55-64,Email,0.06,25,0
Mar-22,Mar2022_5,55-64,TV ads,0.08,51,205
Mar-22,Mar2022_5,25-34,Instagram Ads,0.15,93,343
Mar-22,Mar2022_5,25-34,TikTok ads,0.17,61,274
Mar-22,Mar2022_5,25-34,LinkedIn,0.13,60,205
Mar-22,Mar2022_5,25-34,Sponsored search ads,0.13,60,0
Mar-22,Mar2022_5,25-34,Influencer,0.15,114,137
Mar-22,Mar2022_5,25-34,Newspaper ads,0.09,55,274
Mar-22,Mar2022_5,25-34,Facebook ads,0.16,64,205
Mar-22,Mar2022_5,25-34,Radio ads,0.1,50,0
Mar-22,Mar2022_5,25-34,Google banner ads,0.14,70,205
Mar-22,Mar2022_5,25-34,Email,0.08,23,68
Mar-22,Mar2022_5,25-34,TV ads,0.12,37,205
Mar-22,Mar2022_6,18-24,Facebook ads,0.38,191,205
Mar-22,Mar2022_6,18-24,TikTok ads,0.41,208,343
Mar-22,Mar2022_6,18-24,LinkedIn,0.3,188,411
Mar-22,Mar2022_6,18-24,Newspaper ads,0.22,177,411
Mar-22,Mar2022_6,18-24,Influencer,0.36,118,686
Mar-22,Mar2022_6,45-54,Facebook ads,0.28,142,343
Mar-22,Mar2022_6,45-54,TikTok ads,0.3,231,1029
Mar-22,Mar2022_6,45-54,LinkedIn,0.22,126,274
Mar-22,Mar2022_6,45-54,Newspaper ads,0.16,70,274
Mar-22,Mar2022_6,45-54,Influencer,0.26,145,343
Mar-22,Mar2022_6,25-34,Facebook ads,0.36,135,755
Mar-22,Mar2022_6,25-34,TikTok ads,0.38,252,1716
Mar-22,Mar2022_6,25-34,LinkedIn,0.28,158,1029
Mar-22,Mar2022_6,25-34,Newspaper ads,0.2,108,411
Mar-22,Mar2022_6,25-34,Influencer,0.33,130,205
Mar-22,Mar2022_7,35-44,Facebook ads,0.88,694,3089
Mar-22,Mar2022_7,35-44,TikTok ads,0.95,765,686
Mar-22,Mar2022_7,35-44,TV ads,0.63,235,686
Mar-22,Mar2022_7,35-44,Email,0.44,274,686
Mar-22,Mar2022_7,18-24,Facebook ads,1.02,683,1098
Mar-22,Mar2022_7,18-24,TikTok ads,1.09,665,2059
Mar-22,Mar2022_7,18-24,TV ads,0.73,406,1647
Mar-22,Mar2022_7,18-24,Email,0.51,157,961
Mar-22,Mar2022_7,65 and above,Facebook ads,0.61,435,1441
Mar-22,Mar2022_7,65 and above,TikTok ads,0.66,379,274
Mar-22,Mar2022_7,65 and above,TV ads,0.44,241,755
Mar-22,Mar2022_7,65 and above,Email,0.31,147,823
Mar-22,Mar2022_7,55-64,Facebook ads,0.68,256,411
Mar-22,Mar2022_7,55-64,TikTok ads,0.73,411,1990
Mar-22,Mar2022_7,55-64,TV ads,0.49,140,549
Mar-22,Mar2022_7,55-64,Email,0.34,150,755
Mar-22,Mar2022_7,45-54,Facebook ads,0.75,400,2334
Mar-22,Mar2022_7,45-54,TikTok ads,0.8,397,2265
Mar-22,Mar2022_7,45-54,TV ads,0.53,359,2059
Mar-22,Mar2022_7,45-54,Email,0.37,271,961
Mar-22,Mar2022_7,25-34,Facebook ads,0.95,456,2402
Mar-22,Mar2022_7,25-34,TikTok ads,1.02,485,549
Mar-22,Mar2022_7,25-34,TV ads,0.68,510,1578
Mar-22,Mar2022_7,25-34,Email,0.48,166,755
Mar-23,Mar2023_1,35-44,Facebook ads,0.67,238,194
Mar-23,Mar2023_1,35-44,Email,0.34,178,310
Mar-23,Mar2023_1,35-44,Newspaper ads,0.38,274,310
Mar-23,Mar2023_1,35-44,Radio ads,0.43,304,1164
Mar-23,Mar2023_1,35-44,Google banner ads,0.58,461,1164
Mar-23,Mar2023_1,65 and above,Facebook ads,0.46,393,1474
Mar-23,Mar2023_1,65 and above,Email,0.23,146,194
Mar-23,Mar2023_1,65 and above,Newspaper ads,0.27,220,698
Mar-23,Mar2023_1,65 and above,Radio ads,0.3,102,349
Mar-23,Mar2023_1,65 and above,Google banner ads,0.4,202,271
Mar-23,Mar2023_1,25-34,Facebook ads,0.72,358,504
Mar-23,Mar2023_1,25-34,Email,0.36,215,504
Mar-23,Mar2023_1,25-34,Newspaper ads,0.41,224,388
Mar-23,Mar2023_1,25-34,Radio ads,0.46,338,116
Mar-23,Mar2023_1,25-34,Google banner ads,0.62,527,1513
Mar-23,Mar2023_2,65 and above,TikTok ads,0.02,11,0
Mar-23,Mar2023_2,65 and above,Newspaper ads,0.01,9,0
Mar-23,Mar2023_2,65 and above,LinkedIn,0.01,12,0
Mar-23,Mar2023_2,65 and above,Facebook ads,0.02,8,0
Mar-23,Mar2023_2,65 and above,Google banner ads,0.02,10,0
Mar-23,Mar2023_2,65 and above,TV ads,0.01,8,0
Mar-23,Mar2023_2,65 and above,Instagram Ads,0.02,13,0
Mar-23,Mar2023_2,65 and above,Sponsored search ads,0.01,10,0
Mar-23,Mar2023_2,65 and above,Email,0.01,3,0
Mar-23,Mar2023_2,65 and above,Radio ads,0.01,3,0
Mar-23,Mar2023_2,35-44,TikTok ads,0.03,9,0
Mar-23,Mar2023_2,35-44,Newspaper ads,0.02,5,0
Mar-23,Mar2023_2,35-44,LinkedIn,0.02,17,0
Mar-23,Mar2023_2,35-44,Facebook ads,0.03,8,0
Mar-23,Mar2023_2,35-44,Google banner ads,0.02,9,0
Mar-23,Mar2023_2,35-44,TV ads,0.02,11,0
Mar-23,Mar2023_2,35-44,Instagram Ads,0.02,17,38
Mar-23,Mar2023_2,35-44,Sponsored search ads,0.02,16,0
Mar-23,Mar2023_2,35-44,Email,0.01,5,0
Mar-23,Mar2023_2,35-44,Radio ads,0.02,13,38
Mar-23,Mar2023_3,35-44,Email,0.1,42,38
Mar-23,Mar2023_3,35-44,Facebook ads,0.2,167,310
Mar-23,Mar2023_3,35-44,TikTok ads,0.21,162,194
Mar-23,Mar2023_3,35-44,Sponsored search ads,0.15,125,388
Mar-23,Mar2023_3,35-44,TV ads,0.14,84,232
Mar-23,Mar2023_3,35-44,LinkedIn,0.15,133,232
Mar-23,Mar2023_3,35-44,Instagram Ads,0.18,107,310
Mar-23,Mar2023_3,35-44,Google banner ads,0.17,88,310
Mar-23,Mar2023_3,35-44,Radio ads,0.13,40,38
Mar-23,Mar2023_3,55-64,Email,0.08,54,77
Mar-23,Mar2023_3,55-64,Facebook ads,0.15,67,116
Mar-23,Mar2023_3,55-64,TikTok ads,0.16,132,271
Mar-23,Mar2023_3,55-64,Sponsored search ads,0.12,58,155
Mar-23,Mar2023_3,55-64,TV ads,0.11,70,155
Mar-23,Mar2023_3,55-64,LinkedIn,0.12,62,38
Mar-23,Mar2023_3,55-64,Instagram Ads,0.14,93,155
Mar-23,Mar2023_3,55-64,Google banner ads,0.13,71,77
Mar-23,Mar2023_3,55-64,Radio ads,0.1,43,116
Mar-23,Mar2023_3,65 and above,Email,0.07,39,0
Mar-23,Mar2023_3,65 and above,Facebook ads,0.14,43,38
Mar-23,Mar2023_3,65 and above,TikTok ads,0.15,85,194
Mar-23,Mar2023_3,65 and above,Sponsored search ads,0.11,40,38
Mar-23,Mar2023_3,65 and above,TV ads,0.1,32,0
Mar-23,Mar2023_3,65 and above,LinkedIn,0.11,86,194
Mar-23,Mar2023_3,65 and above,Instagram Ads,0.13,95,77
Mar-23,Mar2023_3,65 and above,Google banner ads,0.12,56,77
Mar-23,Mar2023_3,65 and above,Radio ads,0.09,59,116
Mar-23,Mar2023_3,25-34,Email,0.11,65,38
Mar-23,Mar2023_3,25-34,Facebook ads,0.21,121,388
Mar-23,Mar2023_3,25-34,TikTok ads,0.23,135,116
Mar-23,Mar2023_3,25-34,Sponsored search ads,0.17,89,232
Mar-23,Mar2023_3,25-34,TV ads,0.15,56,116
Mar-23,Mar2023_3,25-34,LinkedIn,0.17,144,232
Mar-23,Mar2023_3,25-34,Instagram Ads,0.2,63,155
Mar-23,Mar2023_3,25-34,Google banner ads,0.18,58,38
Mar-23,Mar2023_3,25-34,Radio ads,0.14,44,38
Mar-23,Mar2023_4,55-64,TV ads,0.05,17,0
Mar-23,Mar2023_4,55-64,Facebook ads,0.06,19,38
Mar-23,Mar2023_4,55-64,Instagram Ads,0.06,30,77
Mar-23,Mar2023_4,55-64,Influencer,0.06,20,0
Mar-23,Mar2023_4,55-64,Newspaper ads,0.04,13,0
Mar-23,Mar2023_4,55-64,TikTok ads,0.07,24,38
Mar-23,Mar2023_4,45-54,TV ads,0.05,18,38
Mar-23,Mar2023_4,45-54,Facebook ads,0.07,38,0
Mar-23,Mar2023_4,45-54,Instagram Ads,0.07,20,0
Mar-23,Mar2023_4,45-54,Influencer,0.07,53,38
Mar-23,Mar2023_4,45-54,Newspaper ads,0.04,30,38
Mar-23,Mar2023_4,45-54,TikTok ads,0.08,58,194
Mar-23,Mar2023_4,18-24,TV ads,0.07,60,0
Mar-23,Mar2023_4,18-24,Facebook ads,0.1,73,38
Mar-23,Mar2023_4,18-24,Instagram Ads,0.09,43,77
Mar-23,Mar2023_4,18-24,Influencer,0.09,49,77
Mar-23,Mar2023_4,18-24,Newspaper ads,0.05,47,116
Mar-23,Mar2023_4,18-24,TikTok ads,0.1,52,116
Mar-23,Mar2023_4,35-44,TV ads,0.06,19,0
Mar-23,Mar2023_4,35-44,Facebook ads,0.08,54,155
Mar-23,Mar2023_4,35-44,Instagram Ads,0.08,64,77
Mar-23,Mar2023_4,35-44,Influencer,0.08,64,155
Mar-23,Mar2023_4,35-44,Newspaper ads,0.05,16,0
Mar-23,Mar2023_4,35-44,TikTok ads,0.09,51,77
